id,subject,model_name,correct_answer,model_answer,correct_prob,prob_A,prob_B,prob_C,prob_D
elementary_mathematics_145,elementary_mathematics,olmo3-7b-purebase,C,C,0.47216796875,0.06268310546875,0.290771484375,0.47216796875,0.17431640625
elementary_mathematics_146,elementary_mathematics,olmo3-7b-purebase,D,B,0.15283203125,0.177978515625,0.372314453125,0.296875,0.15283203125
elementary_mathematics_147,elementary_mathematics,olmo3-7b-purebase,C,C,0.481689453125,0.286376953125,0.12274169921875,0.481689453125,0.109130859375
elementary_mathematics_148,elementary_mathematics,olmo3-7b-purebase,C,B,0.1822509765625,0.12384033203125,0.5380859375,0.1822509765625,0.1558837890625
elementary_mathematics_149,elementary_mathematics,olmo3-7b-purebase,B,B,0.61328125,0.08941650390625,0.61328125,0.1683349609375,0.1290283203125
elementary_mathematics_150,elementary_mathematics,olmo3-7b-purebase,C,C,0.469482421875,0.09100341796875,0.27490234375,0.469482421875,0.164794921875
elementary_mathematics_151,elementary_mathematics,olmo3-7b-purebase,B,B,0.4189453125,0.2216796875,0.4189453125,0.28125,0.078125
elementary_mathematics_152,elementary_mathematics,olmo3-7b-purebase,A,B,0.2919921875,0.2919921875,0.345458984375,0.1385498046875,0.223876953125
elementary_mathematics_153,elementary_mathematics,olmo3-7b-purebase,C,C,0.497314453125,0.10302734375,0.2276611328125,0.497314453125,0.171875
elementary_mathematics_154,elementary_mathematics,olmo3-7b-purebase,D,A,0.124267578125,0.433837890625,0.25390625,0.18798828125,0.124267578125
elementary_mathematics_155,elementary_mathematics,olmo3-7b-purebase,D,B,0.208984375,0.1558837890625,0.3935546875,0.241455078125,0.208984375
elementary_mathematics_156,elementary_mathematics,olmo3-7b-purebase,C,B,0.22314453125,0.2498779296875,0.318359375,0.22314453125,0.208740234375
elementary_mathematics_157,elementary_mathematics,olmo3-7b-purebase,A,B,0.261474609375,0.261474609375,0.449951171875,0.1561279296875,0.1324462890625
elementary_mathematics_158,elementary_mathematics,olmo3-7b-purebase,A,B,0.25341796875,0.25341796875,0.344970703125,0.1875,0.2142333984375
elementary_mathematics_159,elementary_mathematics,olmo3-7b-purebase,B,B,0.66748046875,0.044189453125,0.66748046875,0.2027587890625,0.0858154296875
elementary_mathematics_160,elementary_mathematics,olmo3-7b-purebase,A,A,0.465576171875,0.465576171875,0.290283203125,0.09759521484375,0.146484375
elementary_mathematics_161,elementary_mathematics,olmo3-7b-purebase,D,D,0.89892578125,0.034576416015625,0.0391845703125,0.0271453857421875,0.89892578125
elementary_mathematics_162,elementary_mathematics,olmo3-7b-purebase,D,D,0.366943359375,0.2235107421875,0.257080078125,0.15234375,0.366943359375
elementary_mathematics_163,elementary_mathematics,olmo3-7b-purebase,D,A,0.15869140625,0.383544921875,0.27001953125,0.187744140625,0.15869140625
elementary_mathematics_164,elementary_mathematics,olmo3-7b-purebase,B,A,0.331298828125,0.341796875,0.331298828125,0.22509765625,0.101806640625
elementary_mathematics_165,elementary_mathematics,olmo3-7b-purebase,B,B,0.3779296875,0.246826171875,0.3779296875,0.26904296875,0.106201171875
elementary_mathematics_166,elementary_mathematics,olmo3-7b-purebase,A,B,0.2025146484375,0.2025146484375,0.427001953125,0.2452392578125,0.125244140625
elementary_mathematics_167,elementary_mathematics,olmo3-7b-purebase,D,B,0.2015380859375,0.1878662109375,0.366455078125,0.244140625,0.2015380859375
elementary_mathematics_168,elementary_mathematics,olmo3-7b-purebase,C,B,0.279052734375,0.138671875,0.425537109375,0.279052734375,0.1566162109375
elementary_mathematics_169,elementary_mathematics,olmo3-7b-purebase,C,C,0.400390625,0.112060546875,0.222900390625,0.400390625,0.2646484375
elementary_mathematics_170,elementary_mathematics,olmo3-7b-purebase,C,C,0.3203125,0.2666015625,0.25146484375,0.3203125,0.1617431640625
elementary_mathematics_171,elementary_mathematics,olmo3-7b-purebase,A,A,0.69189453125,0.69189453125,0.2030029296875,0.0254058837890625,0.0794677734375
elementary_mathematics_172,elementary_mathematics,olmo3-7b-purebase,C,C,0.37451171875,0.1444091796875,0.331787109375,0.37451171875,0.1495361328125
elementary_mathematics_173,elementary_mathematics,olmo3-7b-purebase,C,B,0.218994140625,0.1595458984375,0.358154296875,0.218994140625,0.26318359375
elementary_mathematics_174,elementary_mathematics,olmo3-7b-purebase,A,A,0.33203125,0.33203125,0.25341796875,0.1649169921875,0.2496337890625
elementary_mathematics_175,elementary_mathematics,olmo3-7b-purebase,C,C,0.630859375,0.1939697265625,0.1429443359375,0.630859375,0.03216552734375
elementary_mathematics_176,elementary_mathematics,olmo3-7b-purebase,C,B,0.2646484375,0.112060546875,0.434814453125,0.2646484375,0.1884765625
elementary_mathematics_177,elementary_mathematics,olmo3-7b-purebase,C,B,0.2218017578125,0.2666015625,0.393798828125,0.2218017578125,0.1177978515625
elementary_mathematics_178,elementary_mathematics,olmo3-7b-purebase,B,B,0.39404296875,0.341064453125,0.39404296875,0.1668701171875,0.09808349609375
elementary_mathematics_179,elementary_mathematics,olmo3-7b-purebase,A,A,0.308349609375,0.308349609375,0.275390625,0.186279296875,0.22998046875
elementary_mathematics_180,elementary_mathematics,olmo3-7b-purebase,A,C,0.2822265625,0.2822265625,0.1932373046875,0.42041015625,0.1038818359375
elementary_mathematics_181,elementary_mathematics,olmo3-7b-purebase,C,B,0.253662109375,0.299072265625,0.318359375,0.253662109375,0.1290283203125
elementary_mathematics_182,elementary_mathematics,olmo3-7b-purebase,B,C,0.24853515625,0.27294921875,0.24853515625,0.27392578125,0.2044677734375
elementary_mathematics_183,elementary_mathematics,olmo3-7b-purebase,B,A,0.23681640625,0.480224609375,0.23681640625,0.15966796875,0.12335205078125
elementary_mathematics_184,elementary_mathematics,olmo3-7b-purebase,D,A,0.1444091796875,0.5263671875,0.2061767578125,0.12310791015625,0.1444091796875
elementary_mathematics_185,elementary_mathematics,olmo3-7b-purebase,D,A,0.1575927734375,0.416748046875,0.285400390625,0.14013671875,0.1575927734375
elementary_mathematics_186,elementary_mathematics,olmo3-7b-purebase,D,C,0.2373046875,0.11383056640625,0.263671875,0.38525390625,0.2373046875
elementary_mathematics_187,elementary_mathematics,olmo3-7b-purebase,B,A,0.28759765625,0.32470703125,0.28759765625,0.2213134765625,0.1663818359375
elementary_mathematics_188,elementary_mathematics,olmo3-7b-purebase,B,B,0.5126953125,0.1497802734375,0.5126953125,0.1551513671875,0.18212890625
elementary_mathematics_189,elementary_mathematics,olmo3-7b-purebase,B,B,0.546875,0.2083740234375,0.546875,0.1387939453125,0.10601806640625
elementary_mathematics_190,elementary_mathematics,olmo3-7b-purebase,D,A,0.08294677734375,0.55126953125,0.1912841796875,0.1741943359375,0.08294677734375
elementary_mathematics_191,elementary_mathematics,olmo3-7b-purebase,B,B,0.5126953125,0.091552734375,0.5126953125,0.2257080078125,0.1702880859375
elementary_mathematics_192,elementary_mathematics,olmo3-7b-purebase,D,D,0.52880859375,0.0430908203125,0.08111572265625,0.346923828125,0.52880859375
elementary_mathematics_193,elementary_mathematics,olmo3-7b-purebase,D,C,0.1622314453125,0.14599609375,0.331787109375,0.360107421875,0.1622314453125
elementary_mathematics_194,elementary_mathematics,olmo3-7b-purebase,C,C,0.30078125,0.2315673828125,0.27490234375,0.30078125,0.1927490234375
elementary_mathematics_195,elementary_mathematics,olmo3-7b-purebase,B,D,0.276123046875,0.27099609375,0.276123046875,0.175537109375,0.27734375
elementary_mathematics_196,elementary_mathematics,olmo3-7b-purebase,B,B,0.392822265625,0.125,0.392822265625,0.30224609375,0.1798095703125
elementary_mathematics_197,elementary_mathematics,olmo3-7b-purebase,B,B,0.483642578125,0.0222625732421875,0.483642578125,0.07073974609375,0.42333984375
elementary_mathematics_198,elementary_mathematics,olmo3-7b-purebase,D,B,0.14306640625,0.127685546875,0.480224609375,0.2491455078125,0.14306640625
elementary_mathematics_199,elementary_mathematics,olmo3-7b-purebase,D,B,0.28857421875,0.2078857421875,0.307373046875,0.196044921875,0.28857421875
elementary_mathematics_200,elementary_mathematics,olmo3-7b-purebase,A,A,0.31103515625,0.31103515625,0.251953125,0.16455078125,0.2724609375
elementary_mathematics_201,elementary_mathematics,olmo3-7b-purebase,C,B,0.207275390625,0.060577392578125,0.375244140625,0.207275390625,0.356689453125
elementary_mathematics_202,elementary_mathematics,olmo3-7b-purebase,A,A,0.72119140625,0.72119140625,0.195556640625,0.056488037109375,0.026885986328125
elementary_mathematics_203,elementary_mathematics,olmo3-7b-purebase,B,B,0.78369140625,0.031463623046875,0.78369140625,0.15673828125,0.0282135009765625
elementary_mathematics_204,elementary_mathematics,olmo3-7b-purebase,C,B,0.194091796875,0.19873046875,0.330078125,0.194091796875,0.27685546875
elementary_mathematics_205,elementary_mathematics,olmo3-7b-purebase,D,A,0.274658203125,0.308837890625,0.2293701171875,0.187255859375,0.274658203125
elementary_mathematics_206,elementary_mathematics,olmo3-7b-purebase,D,B,0.2027587890625,0.19189453125,0.36279296875,0.2425537109375,0.2027587890625
elementary_mathematics_207,elementary_mathematics,olmo3-7b-purebase,B,A,0.382080078125,0.48876953125,0.382080078125,0.09930419921875,0.029815673828125
elementary_mathematics_208,elementary_mathematics,olmo3-7b-purebase,D,C,0.242919921875,0.1259765625,0.263671875,0.367431640625,0.242919921875
elementary_mathematics_209,elementary_mathematics,olmo3-7b-purebase,C,B,0.1220703125,0.1519775390625,0.385009765625,0.1220703125,0.341064453125
elementary_mathematics_210,elementary_mathematics,olmo3-7b-purebase,C,B,0.2587890625,0.2607421875,0.310791015625,0.2587890625,0.169677734375
elementary_mathematics_211,elementary_mathematics,olmo3-7b-purebase,C,B,0.276123046875,0.16552734375,0.400390625,0.276123046875,0.157958984375
elementary_mathematics_212,elementary_mathematics,olmo3-7b-purebase,C,C,0.40673828125,0.132080078125,0.1944580078125,0.40673828125,0.266845703125
elementary_mathematics_213,elementary_mathematics,olmo3-7b-purebase,B,B,0.494384765625,0.138916015625,0.494384765625,0.2281494140625,0.138427734375
elementary_mathematics_214,elementary_mathematics,olmo3-7b-purebase,A,B,0.25537109375,0.25537109375,0.331787109375,0.25048828125,0.162353515625
elementary_mathematics_215,elementary_mathematics,olmo3-7b-purebase,A,B,0.2384033203125,0.2384033203125,0.345458984375,0.2529296875,0.1632080078125
elementary_mathematics_216,elementary_mathematics,olmo3-7b-purebase,B,B,0.34765625,0.299560546875,0.34765625,0.21923828125,0.133544921875
elementary_mathematics_217,elementary_mathematics,olmo3-7b-purebase,A,B,0.309326171875,0.309326171875,0.390869140625,0.1591796875,0.1405029296875
elementary_mathematics_218,elementary_mathematics,olmo3-7b-purebase,B,B,0.85595703125,0.055816650390625,0.85595703125,0.04278564453125,0.045196533203125
elementary_mathematics_219,elementary_mathematics,olmo3-7b-purebase,C,D,0.2178955078125,0.2222900390625,0.1976318359375,0.2178955078125,0.362060546875
elementary_mathematics_220,elementary_mathematics,olmo3-7b-purebase,B,C,0.296142578125,0.195068359375,0.296142578125,0.31298828125,0.19580078125
elementary_mathematics_221,elementary_mathematics,olmo3-7b-purebase,C,B,0.11029052734375,0.30810546875,0.38037109375,0.11029052734375,0.2012939453125
elementary_mathematics_222,elementary_mathematics,olmo3-7b-purebase,D,D,0.345458984375,0.265869140625,0.245849609375,0.142822265625,0.345458984375
elementary_mathematics_223,elementary_mathematics,olmo3-7b-purebase,A,A,0.82080078125,0.82080078125,0.048919677734375,0.01551055908203125,0.1146240234375
elementary_mathematics_224,elementary_mathematics,olmo3-7b-purebase,C,B,0.158447265625,0.33154296875,0.40625,0.158447265625,0.103515625
elementary_mathematics_225,elementary_mathematics,olmo3-7b-purebase,D,D,0.300048828125,0.223876953125,0.27001953125,0.2061767578125,0.300048828125
elementary_mathematics_226,elementary_mathematics,olmo3-7b-purebase,B,A,0.19189453125,0.6123046875,0.19189453125,0.1248779296875,0.0711669921875
elementary_mathematics_227,elementary_mathematics,olmo3-7b-purebase,D,A,0.23974609375,0.488037109375,0.191162109375,0.0809326171875,0.23974609375
elementary_mathematics_228,elementary_mathematics,olmo3-7b-purebase,B,B,0.430419921875,0.269287109375,0.430419921875,0.160888671875,0.13916015625
elementary_mathematics_229,elementary_mathematics,olmo3-7b-purebase,A,B,0.2415771484375,0.2415771484375,0.3935546875,0.258056640625,0.10675048828125
elementary_mathematics_230,elementary_mathematics,olmo3-7b-purebase,B,B,0.382568359375,0.19384765625,0.382568359375,0.275634765625,0.1480712890625
elementary_mathematics_231,elementary_mathematics,olmo3-7b-purebase,C,B,0.296875,0.129150390625,0.415283203125,0.296875,0.1588134765625
elementary_mathematics_232,elementary_mathematics,olmo3-7b-purebase,D,C,0.09033203125,0.04833984375,0.06256103515625,0.798828125,0.09033203125
elementary_mathematics_233,elementary_mathematics,olmo3-7b-purebase,B,C,0.350830078125,0.091552734375,0.350830078125,0.397705078125,0.1600341796875
elementary_mathematics_234,elementary_mathematics,olmo3-7b-purebase,D,C,0.064208984375,0.339111328125,0.2509765625,0.345703125,0.064208984375
elementary_mathematics_235,elementary_mathematics,olmo3-7b-purebase,D,B,0.2218017578125,0.27294921875,0.344970703125,0.160400390625,0.2218017578125
elementary_mathematics_236,elementary_mathematics,olmo3-7b-purebase,B,D,0.2705078125,0.2042236328125,0.2705078125,0.166748046875,0.3583984375
elementary_mathematics_237,elementary_mathematics,olmo3-7b-purebase,A,A,0.48291015625,0.48291015625,0.29736328125,0.108154296875,0.111572265625
elementary_mathematics_238,elementary_mathematics,olmo3-7b-purebase,D,B,0.1278076171875,0.347412109375,0.393798828125,0.130859375,0.1278076171875
elementary_mathematics_239,elementary_mathematics,olmo3-7b-purebase,D,B,0.10699462890625,0.265869140625,0.43994140625,0.18701171875,0.10699462890625
elementary_mathematics_240,elementary_mathematics,olmo3-7b-purebase,D,D,0.423583984375,0.06890869140625,0.1307373046875,0.376708984375,0.423583984375
elementary_mathematics_241,elementary_mathematics,olmo3-7b-purebase,B,B,0.4609375,0.138427734375,0.4609375,0.26171875,0.138916015625
elementary_mathematics_242,elementary_mathematics,olmo3-7b-purebase,C,B,0.302978515625,0.277099609375,0.317626953125,0.302978515625,0.102294921875
elementary_mathematics_243,elementary_mathematics,olmo3-7b-purebase,B,B,0.32470703125,0.212158203125,0.32470703125,0.191650390625,0.271484375
elementary_mathematics_244,elementary_mathematics,olmo3-7b-purebase,B,B,0.340576171875,0.2529296875,0.340576171875,0.267333984375,0.13916015625
elementary_mathematics_245,elementary_mathematics,olmo3-7b-purebase,C,D,0.2344970703125,0.168212890625,0.2626953125,0.2344970703125,0.334716796875
elementary_mathematics_246,elementary_mathematics,olmo3-7b-purebase,B,B,0.380859375,0.1663818359375,0.380859375,0.298828125,0.1539306640625
elementary_mathematics_247,elementary_mathematics,olmo3-7b-purebase,A,B,0.41259765625,0.41259765625,0.462158203125,0.05828857421875,0.06707763671875
elementary_mathematics_248,elementary_mathematics,olmo3-7b-purebase,C,B,0.244140625,0.2320556640625,0.364990234375,0.244140625,0.1588134765625
elementary_mathematics_249,elementary_mathematics,olmo3-7b-purebase,D,D,0.548828125,0.1942138671875,0.1055908203125,0.1512451171875,0.548828125
elementary_mathematics_250,elementary_mathematics,olmo3-7b-purebase,D,B,0.158203125,0.1331787109375,0.57421875,0.13427734375,0.158203125
elementary_mathematics_251,elementary_mathematics,olmo3-7b-purebase,A,B,0.283203125,0.283203125,0.359375,0.191650390625,0.165771484375
elementary_mathematics_252,elementary_mathematics,olmo3-7b-purebase,A,C,0.39013671875,0.39013671875,0.1009521484375,0.40869140625,0.10015869140625
elementary_mathematics_253,elementary_mathematics,olmo3-7b-purebase,B,B,0.42333984375,0.30029296875,0.42333984375,0.1396484375,0.1368408203125
elementary_mathematics_254,elementary_mathematics,olmo3-7b-purebase,D,B,0.134765625,0.259765625,0.385498046875,0.2197265625,0.134765625
elementary_mathematics_255,elementary_mathematics,olmo3-7b-purebase,A,A,0.36083984375,0.36083984375,0.36083984375,0.161376953125,0.11669921875
elementary_mathematics_256,elementary_mathematics,olmo3-7b-purebase,B,B,0.51220703125,0.35888671875,0.51220703125,0.05548095703125,0.073486328125
elementary_mathematics_257,elementary_mathematics,olmo3-7b-purebase,D,D,0.5,0.09136962890625,0.2059326171875,0.2027587890625,0.5
elementary_mathematics_258,elementary_mathematics,olmo3-7b-purebase,B,B,0.31201171875,0.2274169921875,0.31201171875,0.1842041015625,0.2763671875
elementary_mathematics_259,elementary_mathematics,olmo3-7b-purebase,D,D,0.7734375,0.045013427734375,0.0975341796875,0.0841064453125,0.7734375
elementary_mathematics_260,elementary_mathematics,olmo3-7b-purebase,C,B,0.228759765625,0.214111328125,0.383056640625,0.228759765625,0.174072265625
elementary_mathematics_261,elementary_mathematics,olmo3-7b-purebase,D,C,0.334716796875,0.09930419921875,0.171630859375,0.394287109375,0.334716796875
elementary_mathematics_262,elementary_mathematics,olmo3-7b-purebase,C,B,0.31103515625,0.1900634765625,0.363525390625,0.31103515625,0.1353759765625
elementary_mathematics_263,elementary_mathematics,olmo3-7b-purebase,C,B,0.126220703125,0.058258056640625,0.74365234375,0.126220703125,0.0718994140625
elementary_mathematics_264,elementary_mathematics,olmo3-7b-purebase,D,B,0.12078857421875,0.275390625,0.399169921875,0.2047119140625,0.12078857421875
elementary_mathematics_265,elementary_mathematics,olmo3-7b-purebase,D,A,0.2861328125,0.309326171875,0.1982421875,0.2061767578125,0.2861328125
elementary_mathematics_266,elementary_mathematics,olmo3-7b-purebase,B,A,0.279541015625,0.395751953125,0.279541015625,0.112060546875,0.212646484375
elementary_mathematics_267,elementary_mathematics,olmo3-7b-purebase,C,B,0.263671875,0.274169921875,0.365966796875,0.263671875,0.09625244140625
elementary_mathematics_268,elementary_mathematics,olmo3-7b-purebase,A,B,0.21240234375,0.21240234375,0.442626953125,0.208251953125,0.1365966796875
elementary_mathematics_269,elementary_mathematics,olmo3-7b-purebase,B,B,0.353759765625,0.169677734375,0.353759765625,0.32958984375,0.1468505859375
elementary_mathematics_270,elementary_mathematics,olmo3-7b-purebase,B,B,0.49755859375,0.1837158203125,0.49755859375,0.165283203125,0.1534423828125
elementary_mathematics_271,elementary_mathematics,olmo3-7b-purebase,C,A,0.1517333984375,0.62158203125,0.125732421875,0.1517333984375,0.10107421875
elementary_mathematics_272,elementary_mathematics,olmo3-7b-purebase,C,B,0.2408447265625,0.21923828125,0.4033203125,0.2408447265625,0.13671875
elementary_mathematics_273,elementary_mathematics,olmo3-7b-purebase,D,C,0.253173828125,0.0848388671875,0.3251953125,0.336669921875,0.253173828125
elementary_mathematics_274,elementary_mathematics,olmo3-7b-purebase,B,B,0.5615234375,0.1802978515625,0.5615234375,0.1767578125,0.08123779296875
elementary_mathematics_275,elementary_mathematics,olmo3-7b-purebase,A,A,0.384521484375,0.384521484375,0.1546630859375,0.23046875,0.23046875
elementary_mathematics_276,elementary_mathematics,olmo3-7b-purebase,C,B,0.25341796875,0.2125244140625,0.35595703125,0.25341796875,0.17822265625
elementary_mathematics_277,elementary_mathematics,olmo3-7b-purebase,C,A,0.349609375,0.37939453125,0.1827392578125,0.349609375,0.08837890625
elementary_mathematics_278,elementary_mathematics,olmo3-7b-purebase,A,A,0.59619140625,0.59619140625,0.29052734375,0.083251953125,0.0301513671875
elementary_mathematics_279,elementary_mathematics,olmo3-7b-purebase,C,B,0.302490234375,0.1575927734375,0.397705078125,0.302490234375,0.142333984375
elementary_mathematics_280,elementary_mathematics,olmo3-7b-purebase,C,B,0.2138671875,0.1370849609375,0.46533203125,0.2138671875,0.1837158203125
elementary_mathematics_281,elementary_mathematics,olmo3-7b-purebase,D,D,0.48193359375,0.335205078125,0.08087158203125,0.1021728515625,0.48193359375
elementary_mathematics_282,elementary_mathematics,olmo3-7b-purebase,C,B,0.167236328125,0.252197265625,0.335205078125,0.167236328125,0.245361328125
elementary_mathematics_283,elementary_mathematics,olmo3-7b-purebase,B,B,0.35595703125,0.215087890625,0.35595703125,0.292724609375,0.1361083984375
elementary_mathematics_284,elementary_mathematics,olmo3-7b-purebase,B,A,0.2724609375,0.381103515625,0.2724609375,0.2171630859375,0.129150390625
elementary_mathematics_285,elementary_mathematics,olmo3-7b-purebase,D,A,0.24169921875,0.3369140625,0.25732421875,0.1641845703125,0.24169921875
elementary_mathematics_286,elementary_mathematics,olmo3-7b-purebase,C,B,0.253662109375,0.2626953125,0.275146484375,0.253662109375,0.2086181640625
elementary_mathematics_287,elementary_mathematics,olmo3-7b-purebase,A,A,0.5263671875,0.5263671875,0.2177734375,0.11248779296875,0.143310546875
elementary_mathematics_288,elementary_mathematics,olmo3-7b-purebase,D,B,0.11834716796875,0.357666015625,0.385009765625,0.138916015625,0.11834716796875
elementary_mathematics_289,elementary_mathematics,olmo3-7b-purebase,A,B,0.321044921875,0.321044921875,0.4140625,0.1732177734375,0.0916748046875
elementary_mathematics_290,elementary_mathematics,olmo3-7b-purebase,A,A,0.50830078125,0.50830078125,0.22998046875,0.146728515625,0.11517333984375
elementary_mathematics_291,elementary_mathematics,olmo3-7b-purebase,A,A,0.389404296875,0.389404296875,0.280517578125,0.2427978515625,0.08721923828125
elementary_mathematics_292,elementary_mathematics,olmo3-7b-purebase,A,A,0.53271484375,0.53271484375,0.07672119140625,0.030517578125,0.3603515625
elementary_mathematics_293,elementary_mathematics,olmo3-7b-purebase,D,B,0.27880859375,0.221435546875,0.394775390625,0.10498046875,0.27880859375
elementary_mathematics_294,elementary_mathematics,olmo3-7b-purebase,D,C,0.185546875,0.076171875,0.300048828125,0.438232421875,0.185546875
elementary_mathematics_295,elementary_mathematics,olmo3-7b-purebase,C,B,0.1822509765625,0.1986083984375,0.4423828125,0.1822509765625,0.1766357421875
elementary_mathematics_296,elementary_mathematics,olmo3-7b-purebase,D,D,0.447265625,0.06341552734375,0.2470703125,0.2421875,0.447265625
elementary_mathematics_297,elementary_mathematics,olmo3-7b-purebase,C,C,0.69873046875,0.055816650390625,0.0877685546875,0.69873046875,0.15771484375
elementary_mathematics_298,elementary_mathematics,olmo3-7b-purebase,B,B,0.36279296875,0.18603515625,0.36279296875,0.287109375,0.1641845703125
elementary_mathematics_299,elementary_mathematics,olmo3-7b-purebase,D,A,0.2255859375,0.42822265625,0.273193359375,0.07293701171875,0.2255859375
elementary_mathematics_300,elementary_mathematics,olmo3-7b-purebase,B,A,0.380859375,0.4853515625,0.380859375,0.091552734375,0.042236328125
elementary_mathematics_301,elementary_mathematics,olmo3-7b-purebase,C,B,0.36328125,0.1689453125,0.36767578125,0.36328125,0.10009765625
elementary_mathematics_302,elementary_mathematics,olmo3-7b-purebase,C,D,0.344482421875,0.10302734375,0.1815185546875,0.344482421875,0.37109375
elementary_mathematics_303,elementary_mathematics,olmo3-7b-purebase,D,C,0.10223388671875,0.180908203125,0.34716796875,0.36962890625,0.10223388671875
elementary_mathematics_304,elementary_mathematics,olmo3-7b-purebase,A,C,0.1358642578125,0.1358642578125,0.280029296875,0.393310546875,0.19091796875
elementary_mathematics_305,elementary_mathematics,olmo3-7b-purebase,C,C,0.4384765625,0.07330322265625,0.2095947265625,0.4384765625,0.27880859375
elementary_mathematics_306,elementary_mathematics,olmo3-7b-purebase,B,B,0.408935546875,0.1807861328125,0.408935546875,0.260009765625,0.150390625
elementary_mathematics_307,elementary_mathematics,olmo3-7b-purebase,C,B,0.19091796875,0.1690673828125,0.43359375,0.19091796875,0.2064208984375
elementary_mathematics_308,elementary_mathematics,olmo3-7b-purebase,B,B,0.405517578125,0.262939453125,0.405517578125,0.206298828125,0.1251220703125
elementary_mathematics_309,elementary_mathematics,olmo3-7b-purebase,C,C,0.40576171875,0.1690673828125,0.348388671875,0.40576171875,0.07684326171875
elementary_mathematics_310,elementary_mathematics,olmo3-7b-purebase,D,B,0.213623046875,0.1490478515625,0.380615234375,0.256591796875,0.213623046875
elementary_mathematics_311,elementary_mathematics,olmo3-7b-purebase,D,B,0.1300048828125,0.2220458984375,0.360595703125,0.287353515625,0.1300048828125
elementary_mathematics_312,elementary_mathematics,olmo3-7b-purebase,D,D,0.3486328125,0.1297607421875,0.257080078125,0.264404296875,0.3486328125
elementary_mathematics_313,elementary_mathematics,olmo3-7b-purebase,C,B,0.1566162109375,0.320068359375,0.365478515625,0.1566162109375,0.1578369140625
elementary_mathematics_314,elementary_mathematics,olmo3-7b-purebase,C,B,0.27880859375,0.2265625,0.318359375,0.27880859375,0.176513671875
elementary_mathematics_315,elementary_mathematics,olmo3-7b-purebase,C,A,0.249755859375,0.4248046875,0.302490234375,0.249755859375,0.02313232421875
elementary_mathematics_316,elementary_mathematics,olmo3-7b-purebase,D,C,0.252685546875,0.142822265625,0.2177734375,0.38671875,0.252685546875
elementary_mathematics_317,elementary_mathematics,olmo3-7b-purebase,D,D,0.428955078125,0.0291900634765625,0.1903076171875,0.3515625,0.428955078125
elementary_mathematics_318,elementary_mathematics,olmo3-7b-purebase,D,C,0.31201171875,0.117919921875,0.245849609375,0.324462890625,0.31201171875
elementary_mathematics_319,elementary_mathematics,olmo3-7b-purebase,A,B,0.32080078125,0.32080078125,0.3388671875,0.1744384765625,0.165771484375
elementary_mathematics_320,elementary_mathematics,olmo3-7b-purebase,A,B,0.1854248046875,0.1854248046875,0.5302734375,0.13720703125,0.147216796875
elementary_mathematics_321,elementary_mathematics,olmo3-7b-purebase,B,B,0.50390625,0.2193603515625,0.50390625,0.1478271484375,0.12890625
elementary_mathematics_322,elementary_mathematics,olmo3-7b-purebase,D,D,0.469482421875,0.3447265625,0.107666015625,0.078125,0.469482421875
elementary_mathematics_323,elementary_mathematics,olmo3-7b-purebase,B,A,0.327880859375,0.417724609375,0.327880859375,0.1995849609375,0.054779052734375
elementary_mathematics_324,elementary_mathematics,olmo3-7b-purebase,B,C,0.20947265625,0.1937255859375,0.20947265625,0.308349609375,0.28857421875
elementary_mathematics_325,elementary_mathematics,olmo3-7b-purebase,B,B,0.90185546875,0.0236663818359375,0.90185546875,0.039337158203125,0.03497314453125
elementary_mathematics_326,elementary_mathematics,olmo3-7b-purebase,A,A,0.425537109375,0.425537109375,0.345947265625,0.09417724609375,0.1343994140625
elementary_mathematics_327,elementary_mathematics,olmo3-7b-purebase,D,B,0.1280517578125,0.289794921875,0.411865234375,0.1702880859375,0.1280517578125
elementary_mathematics_328,elementary_mathematics,olmo3-7b-purebase,C,A,0.2154541015625,0.2744140625,0.2724609375,0.2154541015625,0.237548828125
elementary_mathematics_329,elementary_mathematics,olmo3-7b-purebase,A,A,0.388427734375,0.388427734375,0.2364501953125,0.142333984375,0.2327880859375
elementary_mathematics_330,elementary_mathematics,olmo3-7b-purebase,C,A,0.208984375,0.332763671875,0.1494140625,0.208984375,0.308837890625
elementary_mathematics_331,elementary_mathematics,olmo3-7b-purebase,D,C,0.262939453125,0.18359375,0.1842041015625,0.369384765625,0.262939453125
elementary_mathematics_332,elementary_mathematics,olmo3-7b-purebase,D,A,0.273193359375,0.286376953125,0.250732421875,0.18994140625,0.273193359375
elementary_mathematics_333,elementary_mathematics,olmo3-7b-purebase,C,B,0.251708984375,0.165771484375,0.457763671875,0.251708984375,0.1246337890625
elementary_mathematics_334,elementary_mathematics,olmo3-7b-purebase,D,D,0.37158203125,0.139892578125,0.20361328125,0.284912109375,0.37158203125
elementary_mathematics_335,elementary_mathematics,olmo3-7b-purebase,D,D,0.78759765625,0.017669677734375,0.09405517578125,0.10089111328125,0.78759765625
elementary_mathematics_336,elementary_mathematics,olmo3-7b-purebase,B,B,0.35400390625,0.1932373046875,0.35400390625,0.2056884765625,0.2470703125
elementary_mathematics_337,elementary_mathematics,olmo3-7b-purebase,C,C,0.76123046875,0.03082275390625,0.15771484375,0.76123046875,0.050018310546875
elementary_mathematics_338,elementary_mathematics,olmo3-7b-purebase,D,B,0.1846923828125,0.205322265625,0.3505859375,0.259521484375,0.1846923828125
