id,subject,model_name,n_shot,correct_answer,model_answer,correct_prob,prob_A,prob_B,prob_C,prob_D
electrical_engineering_68,electrical_engineering,olmo3-7b,0,C,D,0.369873046875,0.11285400390625,0.056732177734375,0.369873046875,0.46044921875
electrical_engineering_69,electrical_engineering,olmo3-7b,0,A,C,0.0926513671875,0.0926513671875,0.00024819374084472656,0.90673828125,0.00024819374084472656
electrical_engineering_70,electrical_engineering,olmo3-7b,0,A,A,0.99755859375,0.99755859375,0.0002524852752685547,0.0019855499267578125,0.0004162788391113281
electrical_engineering_71,electrical_engineering,olmo3-7b,0,B,D,0.0265960693359375,0.0227508544921875,0.0265960693359375,0.1734619140625,0.77734375
electrical_engineering_72,electrical_engineering,olmo3-7b,0,C,C,0.9990234375,0.0008559226989746094,4.172325134277344e-07,0.9990234375,1.1920928955078125e-07
electrical_engineering_73,electrical_engineering,olmo3-7b,0,C,C,0.99951171875,0.0002913475036621094,0.000209808349609375,0.99951171875,0.00011056661605834961
electrical_engineering_74,electrical_engineering,olmo3-7b,0,B,A,0.004055023193359375,0.5068359375,0.004055023193359375,0.483642578125,0.005290985107421875
electrical_engineering_75,electrical_engineering,olmo3-7b,0,D,C,0.053375244140625,0.0007853507995605469,5.602836608886719e-06,0.94580078125,0.053375244140625
electrical_engineering_76,electrical_engineering,olmo3-7b,0,C,D,0.051666259765625,0.0032501220703125,0.0004832744598388672,0.051666259765625,0.94482421875
electrical_engineering_77,electrical_engineering,olmo3-7b,0,A,A,0.9765625,0.9765625,0.0056304931640625,0.0025768280029296875,0.01506805419921875
electrical_engineering_78,electrical_engineering,olmo3-7b,0,D,A,0.2120361328125,0.78759765625,0.00038433074951171875,6.973743438720703e-06,0.2120361328125
electrical_engineering_79,electrical_engineering,olmo3-7b,0,C,B,9.757280349731445e-05,3.069639205932617e-05,0.99951171875,9.757280349731445e-05,0.00044417381286621094
electrical_engineering_80,electrical_engineering,olmo3-7b,0,A,C,0.01335906982421875,0.01335906982421875,0.0068206787109375,0.90771484375,0.07220458984375
electrical_engineering_81,electrical_engineering,olmo3-7b,0,B,B,0.8720703125,0.1256103515625,0.8720703125,0.0001666545867919922,0.00226593017578125
electrical_engineering_82,electrical_engineering,olmo3-7b,0,C,A,0.2432861328125,0.60205078125,0.0968017578125,0.2432861328125,0.05780029296875
electrical_engineering_83,electrical_engineering,olmo3-7b,0,D,D,0.6953125,0.0007767677307128906,0.0051422119140625,0.299072265625,0.6953125
electrical_engineering_84,electrical_engineering,olmo3-7b,0,A,C,9.459257125854492e-05,9.459257125854492e-05,1.5497207641601562e-06,1.0,6.204843521118164e-05
electrical_engineering_85,electrical_engineering,olmo3-7b,0,C,C,0.9443359375,0.01702880859375,0.00014507770538330078,0.9443359375,0.03839111328125
electrical_engineering_86,electrical_engineering,olmo3-7b,0,B,A,0.0017490386962890625,0.9951171875,0.0017490386962890625,0.0019817352294921875,0.0009660720825195312
electrical_engineering_87,electrical_engineering,olmo3-7b,0,D,A,0.351318359375,0.63623046875,0.0005450248718261719,0.01220703125,0.351318359375
electrical_engineering_88,electrical_engineering,olmo3-7b,0,C,C,1.0,0.0001214742660522461,2.384185791015625e-07,1.0,2.384185791015625e-07
electrical_engineering_89,electrical_engineering,olmo3-7b,0,C,D,0.386962890625,0.1744384765625,6.42538070678711e-05,0.386962890625,0.4384765625
electrical_engineering_90,electrical_engineering,olmo3-7b,0,D,D,0.6123046875,9.298324584960938e-06,0.1282958984375,0.25927734375,0.6123046875
electrical_engineering_91,electrical_engineering,olmo3-7b,0,D,D,0.98291015625,0.0169219970703125,4.5299530029296875e-06,2.6226043701171875e-06,0.98291015625
electrical_engineering_92,electrical_engineering,olmo3-7b,0,B,D,0.00689697265625,0.1806640625,0.00689697265625,0.002460479736328125,0.81005859375
electrical_engineering_93,electrical_engineering,olmo3-7b,0,A,B,0.290771484375,0.290771484375,0.69775390625,0.005584716796875,0.00576019287109375
electrical_engineering_94,electrical_engineering,olmo3-7b,0,C,C,0.99560546875,0.00394439697265625,0.0005950927734375,0.99560546875,1.0251998901367188e-05
electrical_engineering_95,electrical_engineering,olmo3-7b,0,D,B,0.00020992755889892578,5.143880844116211e-05,0.99951171875,5.4836273193359375e-06,0.00020992755889892578
electrical_engineering_96,electrical_engineering,olmo3-7b,0,A,B,0.0108642578125,0.0108642578125,0.962890625,0.0007390975952148438,0.0256500244140625
electrical_engineering_97,electrical_engineering,olmo3-7b,0,B,C,0.025665283203125,0.0005326271057128906,0.025665283203125,0.962890625,0.0106964111328125
electrical_engineering_98,electrical_engineering,olmo3-7b,0,D,D,0.99853515625,0.00133514404296875,6.80685043334961e-05,2.1576881408691406e-05,0.99853515625
electrical_engineering_99,electrical_engineering,olmo3-7b,0,B,B,0.7099609375,0.0029468536376953125,0.7099609375,0.2822265625,0.00501251220703125
electrical_engineering_100,electrical_engineering,olmo3-7b,0,C,A,0.10784912109375,0.88916015625,0.0029201507568359375,0.10784912109375,0.00013649463653564453
electrical_engineering_101,electrical_engineering,olmo3-7b,0,B,B,1.0,1.519918441772461e-05,1.0,5.960464477539062e-07,1.1920928955078125e-07
electrical_engineering_102,electrical_engineering,olmo3-7b,0,C,B,0.08612060546875,0.0242919921875,0.8837890625,0.08612060546875,0.005771636962890625
electrical_engineering_103,electrical_engineering,olmo3-7b,0,D,C,0.0021419525146484375,0.0024662017822265625,0.00039649009704589844,0.9951171875,0.0021419525146484375
electrical_engineering_104,electrical_engineering,olmo3-7b,0,D,D,0.998046875,0.0007662773132324219,0.0003001689910888672,0.0007548332214355469,0.998046875
electrical_engineering_105,electrical_engineering,olmo3-7b,0,D,C,0.0097198486328125,0.08135986328125,0.43310546875,0.475830078125,0.0097198486328125
electrical_engineering_106,electrical_engineering,olmo3-7b,0,C,C,0.71240234375,0.287841796875,9.208917617797852e-05,0.71240234375,4.410743713378906e-06
electrical_engineering_107,electrical_engineering,olmo3-7b,0,B,B,0.978515625,0.0212860107421875,0.978515625,7.855892181396484e-05,0.0001729726791381836
electrical_engineering_108,electrical_engineering,olmo3-7b,0,C,B,0.0175933837890625,0.005039215087890625,0.9755859375,0.0175933837890625,0.0018835067749023438
electrical_engineering_109,electrical_engineering,olmo3-7b,0,B,C,1.329183578491211e-05,2.4616718292236328e-05,1.329183578491211e-05,0.998046875,0.00208282470703125
electrical_engineering_110,electrical_engineering,olmo3-7b,0,C,A,6.872415542602539e-05,0.72607421875,0.0022411346435546875,6.872415542602539e-05,0.271484375
electrical_engineering_111,electrical_engineering,olmo3-7b,0,A,A,1.0,1.0,8.940696716308594e-07,1.0728836059570312e-06,1.1920928955078125e-07
electrical_engineering_112,electrical_engineering,olmo3-7b,0,B,B,0.986328125,0.013427734375,0.986328125,3.0994415283203125e-06,0.000213623046875
electrical_engineering_113,electrical_engineering,olmo3-7b,0,D,C,0.004253387451171875,0.01556396484375,0.002349853515625,0.97802734375,0.004253387451171875
electrical_engineering_114,electrical_engineering,olmo3-7b,0,C,C,0.9873046875,0.0010204315185546875,0.0007581710815429688,0.9873046875,0.0109710693359375
electrical_engineering_115,electrical_engineering,olmo3-7b,0,C,C,0.76513671875,0.21240234375,0.0071563720703125,0.76513671875,0.01538848876953125
electrical_engineering_116,electrical_engineering,olmo3-7b,0,C,A,0.2861328125,0.373291015625,0.00075531005859375,0.2861328125,0.33984375
electrical_engineering_117,electrical_engineering,olmo3-7b,0,B,A,0.0130157470703125,0.49609375,0.0130157470703125,0.488525390625,0.0022983551025390625
electrical_engineering_118,electrical_engineering,olmo3-7b,0,C,B,0.1270751953125,0.1395263671875,0.70849609375,0.1270751953125,0.0250091552734375
electrical_engineering_119,electrical_engineering,olmo3-7b,0,A,A,0.9990234375,0.9990234375,0.00010466575622558594,0.0002377033233642578,0.0005526542663574219
electrical_engineering_120,electrical_engineering,olmo3-7b,0,D,B,0.07464599609375,0.2335205078125,0.67578125,0.015899658203125,0.07464599609375
electrical_engineering_121,electrical_engineering,olmo3-7b,0,A,B,0.1134033203125,0.1134033203125,0.85107421875,0.027801513671875,0.007480621337890625
electrical_engineering_122,electrical_engineering,olmo3-7b,0,D,D,0.9716796875,2.6106834411621094e-05,0.0284271240234375,7.987022399902344e-05,0.9716796875
electrical_engineering_123,electrical_engineering,olmo3-7b,0,D,A,0.43359375,0.5654296875,0.0005841255187988281,0.0005321502685546875,0.43359375
electrical_engineering_124,electrical_engineering,olmo3-7b,0,B,B,0.970703125,2.6285648345947266e-05,0.970703125,0.0293121337890625,7.092952728271484e-06
electrical_engineering_125,electrical_engineering,olmo3-7b,0,A,A,0.77587890625,0.77587890625,0.006816864013671875,0.2154541015625,0.001922607421875
electrical_engineering_126,electrical_engineering,olmo3-7b,0,B,D,0.0115966796875,0.041778564453125,0.0115966796875,0.0107269287109375,0.93603515625
electrical_engineering_127,electrical_engineering,olmo3-7b,0,A,A,0.591796875,0.591796875,0.40673828125,0.0008897781372070312,0.00034308433532714844
electrical_engineering_128,electrical_engineering,olmo3-7b,0,B,C,0.0002467632293701172,0.375732421875,0.0002467632293701172,0.406494140625,0.217529296875
electrical_engineering_129,electrical_engineering,olmo3-7b,0,B,B,0.623046875,0.263671875,0.623046875,0.1116943359375,0.0015687942504882812
electrical_engineering_130,electrical_engineering,olmo3-7b,0,D,D,0.97705078125,0.0219268798828125,0.0007271766662597656,0.0004620552062988281,0.97705078125
electrical_engineering_131,electrical_engineering,olmo3-7b,0,A,B,0.013824462890625,0.013824462890625,0.91064453125,0.03369140625,0.04193115234375
electrical_engineering_132,electrical_engineering,olmo3-7b,0,C,D,0.09234619140625,0.0033111572265625,0.0004343986511230469,0.09234619140625,0.90380859375
electrical_engineering_133,electrical_engineering,olmo3-7b,0,D,C,0.1292724609375,0.0007929801940917969,9.775161743164062e-05,0.86962890625,0.1292724609375
electrical_engineering_134,electrical_engineering,olmo3-7b,0,B,A,0.00028395652770996094,0.5634765625,0.00028395652770996094,0.425537109375,0.01049041748046875
electrical_engineering_135,electrical_engineering,olmo3-7b,0,C,C,0.54248046875,0.0006256103515625,4.887580871582031e-06,0.54248046875,0.456787109375
electrical_engineering_136,electrical_engineering,olmo3-7b,0,D,D,0.82275390625,0.159423828125,0.00928497314453125,0.00872039794921875,0.82275390625
electrical_engineering_137,electrical_engineering,olmo3-7b,0,A,D,0.376953125,0.376953125,0.0494384765625,0.07421875,0.499267578125
electrical_engineering_138,electrical_engineering,olmo3-7b,0,A,D,0.305908203125,0.305908203125,0.037689208984375,0.057464599609375,0.59912109375
electrical_engineering_139,electrical_engineering,olmo3-7b,0,D,C,0.0265045166015625,0.0115814208984375,0.01291656494140625,0.94921875,0.0265045166015625
electrical_engineering_140,electrical_engineering,olmo3-7b,0,C,C,0.4365234375,0.233642578125,0.324462890625,0.4365234375,0.00540924072265625
electrical_engineering_141,electrical_engineering,olmo3-7b,0,C,C,0.60693359375,0.11761474609375,0.11224365234375,0.60693359375,0.163330078125
electrical_engineering_142,electrical_engineering,olmo3-7b,0,C,A,0.040283203125,0.55615234375,0.39453125,0.040283203125,0.0089874267578125
electrical_engineering_143,electrical_engineering,olmo3-7b,0,C,B,0.07244873046875,0.0005116462707519531,0.81640625,0.07244873046875,0.1104736328125
electrical_engineering_144,electrical_engineering,olmo3-7b,0,A,B,0.1846923828125,0.1846923828125,0.814453125,0.0005435943603515625,0.0001462697982788086
elementary_mathematics_0,elementary_mathematics,olmo3-7b,0,C,A,0.290283203125,0.390625,0.281494140625,0.290283203125,0.037506103515625
elementary_mathematics_1,elementary_mathematics,olmo3-7b,0,C,C,0.9931640625,0.0019474029541015625,0.0013599395751953125,0.9931640625,0.003582000732421875
elementary_mathematics_2,elementary_mathematics,olmo3-7b,0,D,D,1.0,5.7816505432128906e-05,1.806020736694336e-05,2.086162567138672e-06,1.0
elementary_mathematics_3,elementary_mathematics,olmo3-7b,0,B,A,0.1163330078125,0.474609375,0.1163330078125,0.406005859375,0.0030517578125
elementary_mathematics_4,elementary_mathematics,olmo3-7b,0,B,B,0.99951171875,2.384185791015625e-07,0.99951171875,6.854534149169922e-06,0.0006985664367675781
elementary_mathematics_5,elementary_mathematics,olmo3-7b,0,C,C,0.66845703125,0.040130615234375,0.0338134765625,0.66845703125,0.257568359375
elementary_mathematics_6,elementary_mathematics,olmo3-7b,0,C,C,0.99951171875,0.0003027915954589844,7.539987564086914e-05,0.99951171875,0.0002359151840209961
elementary_mathematics_7,elementary_mathematics,olmo3-7b,0,B,D,0.296875,0.006259918212890625,0.296875,0.006557464599609375,0.6904296875
elementary_mathematics_8,elementary_mathematics,olmo3-7b,0,D,D,0.9931640625,0.004894256591796875,0.0014133453369140625,0.0005803108215332031,0.9931640625
elementary_mathematics_9,elementary_mathematics,olmo3-7b,0,D,C,0.0089874267578125,5.3822994232177734e-05,0.00011134147644042969,0.99072265625,0.0089874267578125
elementary_mathematics_10,elementary_mathematics,olmo3-7b,0,C,C,0.8828125,0.00044798851013183594,0.114013671875,0.8828125,0.002899169921875
elementary_mathematics_11,elementary_mathematics,olmo3-7b,0,D,C,1.0728836059570312e-06,2.6464462280273438e-05,1.8477439880371094e-06,1.0,1.0728836059570312e-06
elementary_mathematics_12,elementary_mathematics,olmo3-7b,0,A,A,0.92041015625,0.92041015625,0.0755615234375,0.004131317138671875,0.00010341405868530273
elementary_mathematics_13,elementary_mathematics,olmo3-7b,0,A,C,0.0838623046875,0.0838623046875,0.018707275390625,0.8740234375,0.023651123046875
elementary_mathematics_14,elementary_mathematics,olmo3-7b,0,C,D,0.0186004638671875,0.097412109375,0.37353515625,0.0186004638671875,0.51025390625
elementary_mathematics_15,elementary_mathematics,olmo3-7b,0,B,C,0.0005941390991210938,0.000152587890625,0.0005941390991210938,0.99365234375,0.005725860595703125
elementary_mathematics_16,elementary_mathematics,olmo3-7b,0,B,A,0.0015974044799804688,0.52587890625,0.0015974044799804688,0.471435546875,0.001132965087890625
elementary_mathematics_17,elementary_mathematics,olmo3-7b,0,B,B,1.0,1.1920928955078125e-07,1.0,9.167194366455078e-05,9.912252426147461e-05
elementary_mathematics_18,elementary_mathematics,olmo3-7b,0,D,D,0.9990234375,1.1920928955078125e-06,6.008148193359375e-05,0.0008296966552734375,0.9990234375
elementary_mathematics_19,elementary_mathematics,olmo3-7b,0,A,B,0.005596160888671875,0.005596160888671875,0.6884765625,0.07147216796875,0.2342529296875
elementary_mathematics_20,elementary_mathematics,olmo3-7b,0,C,D,0.312744140625,0.00107574462890625,0.0032634735107421875,0.312744140625,0.68310546875
elementary_mathematics_21,elementary_mathematics,olmo3-7b,0,B,A,0.045379638671875,0.9404296875,0.045379638671875,0.00879669189453125,0.005336761474609375
elementary_mathematics_22,elementary_mathematics,olmo3-7b,0,A,A,0.994140625,0.994140625,0.00025177001953125,0.004863739013671875,0.0005540847778320312
elementary_mathematics_23,elementary_mathematics,olmo3-7b,0,C,D,0.299560546875,0.0006060600280761719,0.0657958984375,0.299560546875,0.63427734375
elementary_mathematics_24,elementary_mathematics,olmo3-7b,0,B,C,0.0152587890625,0.024383544921875,0.0152587890625,0.958984375,0.0015707015991210938
elementary_mathematics_25,elementary_mathematics,olmo3-7b,0,A,B,0.0042724609375,0.0042724609375,0.982421875,0.01108551025390625,0.0021152496337890625
elementary_mathematics_26,elementary_mathematics,olmo3-7b,0,D,D,0.720703125,0.11578369140625,0.09454345703125,0.06915283203125,0.720703125
elementary_mathematics_27,elementary_mathematics,olmo3-7b,0,D,B,0.0001214146614074707,9.906291961669922e-05,0.9990234375,0.0005526542663574219,0.0001214146614074707
elementary_mathematics_28,elementary_mathematics,olmo3-7b,0,A,A,1.0,1.0,3.5762786865234375e-07,5.960464477539062e-07,2.384185791015625e-07
elementary_mathematics_29,elementary_mathematics,olmo3-7b,0,A,A,1.0,1.0,5.781650543212891e-06,9.59634780883789e-06,1.8477439880371094e-06
elementary_mathematics_30,elementary_mathematics,olmo3-7b,0,B,C,0.06500244140625,0.05474853515625,0.06500244140625,0.77978515625,0.10064697265625
elementary_mathematics_31,elementary_mathematics,olmo3-7b,0,B,C,0.068359375,0.200927734375,0.068359375,0.71240234375,0.018402099609375
elementary_mathematics_32,elementary_mathematics,olmo3-7b,0,A,C,0.0004024505615234375,0.0004024505615234375,0.0008454322814941406,0.99462890625,0.003910064697265625
elementary_mathematics_33,elementary_mathematics,olmo3-7b,0,C,D,0.085693359375,0.021331787109375,0.2293701171875,0.085693359375,0.66357421875
elementary_mathematics_34,elementary_mathematics,olmo3-7b,0,D,B,0.386474609375,0.004642486572265625,0.60791015625,0.001102447509765625,0.386474609375
elementary_mathematics_35,elementary_mathematics,olmo3-7b,0,A,A,0.6708984375,0.6708984375,0.2110595703125,0.013702392578125,0.1044921875
elementary_mathematics_36,elementary_mathematics,olmo3-7b,0,A,A,0.99755859375,0.99755859375,0.0004134178161621094,0.0011148452758789062,0.0006814002990722656
elementary_mathematics_37,elementary_mathematics,olmo3-7b,0,D,D,1.0,3.24249267578125e-05,2.86102294921875e-05,2.4437904357910156e-06,1.0
elementary_mathematics_38,elementary_mathematics,olmo3-7b,0,C,C,0.76806640625,0.1055908203125,0.0122222900390625,0.76806640625,0.1141357421875
elementary_mathematics_39,elementary_mathematics,olmo3-7b,0,C,B,0.007061004638671875,0.2230224609375,0.7666015625,0.007061004638671875,0.00333404541015625
elementary_mathematics_40,elementary_mathematics,olmo3-7b,0,B,B,1.0,2.384185791015625e-07,1.0,9.298324584960938e-06,9.298324584960938e-06
elementary_mathematics_41,elementary_mathematics,olmo3-7b,0,D,A,0.181884765625,0.60595703125,0.1531982421875,0.059051513671875,0.181884765625
elementary_mathematics_42,elementary_mathematics,olmo3-7b,0,A,A,0.99951171875,0.99951171875,1.436471939086914e-05,3.9458274841308594e-05,0.0003352165222167969
elementary_mathematics_43,elementary_mathematics,olmo3-7b,0,C,C,0.54150390625,0.00556182861328125,0.0041351318359375,0.54150390625,0.448974609375
elementary_mathematics_44,elementary_mathematics,olmo3-7b,0,D,D,0.958984375,0.0030994415283203125,0.03131103515625,0.0066680908203125,0.958984375
elementary_mathematics_45,elementary_mathematics,olmo3-7b,0,B,D,0.37646484375,0.0002982616424560547,0.37646484375,0.1322021484375,0.490966796875
elementary_mathematics_46,elementary_mathematics,olmo3-7b,0,D,C,0.42138671875,0.1065673828125,0.009307861328125,0.462890625,0.42138671875
elementary_mathematics_47,elementary_mathematics,olmo3-7b,0,C,B,0.006992340087890625,0.0013446807861328125,0.990234375,0.006992340087890625,0.0013036727905273438
elementary_mathematics_48,elementary_mathematics,olmo3-7b,0,D,C,0.00400543212890625,1.7285346984863281e-06,0.00010031461715698242,0.99609375,0.00400543212890625
elementary_mathematics_49,elementary_mathematics,olmo3-7b,0,D,D,1.0,2.3365020751953125e-05,6.616115570068359e-06,1.1742115020751953e-05,1.0
elementary_mathematics_50,elementary_mathematics,olmo3-7b,0,A,A,0.70947265625,0.70947265625,0.2376708984375,0.0513916015625,0.0013914108276367188
elementary_mathematics_51,elementary_mathematics,olmo3-7b,0,B,D,0.00972747802734375,0.0023651123046875,0.00972747802734375,0.41357421875,0.57421875
elementary_mathematics_52,elementary_mathematics,olmo3-7b,0,B,C,0.09716796875,0.0023937225341796875,0.09716796875,0.75244140625,0.148193359375
elementary_mathematics_53,elementary_mathematics,olmo3-7b,0,A,A,0.9912109375,0.9912109375,0.0030574798583984375,0.00377655029296875,0.0017976760864257812
elementary_mathematics_54,elementary_mathematics,olmo3-7b,0,B,B,1.0,7.748603820800781e-07,1.0,2.3245811462402344e-06,4.351139068603516e-06
elementary_mathematics_55,elementary_mathematics,olmo3-7b,0,A,A,0.990234375,0.990234375,0.006671905517578125,0.001972198486328125,0.0010395050048828125
elementary_mathematics_56,elementary_mathematics,olmo3-7b,0,D,C,3.11732292175293e-05,0.1461181640625,4.291534423828125e-06,0.85400390625,3.11732292175293e-05
elementary_mathematics_57,elementary_mathematics,olmo3-7b,0,A,A,1.0,1.0,2.384185791015625e-07,4.887580871582031e-06,0.0
elementary_mathematics_58,elementary_mathematics,olmo3-7b,0,D,C,0.135009765625,0.00933074951171875,0.015625,0.83984375,0.135009765625
elementary_mathematics_59,elementary_mathematics,olmo3-7b,0,B,B,0.98583984375,2.384185791015625e-06,0.98583984375,0.01384735107421875,9.626150131225586e-05
elementary_mathematics_60,elementary_mathematics,olmo3-7b,0,D,D,0.83740234375,0.162353515625,1.2516975402832031e-06,9.715557098388672e-06,0.83740234375
elementary_mathematics_61,elementary_mathematics,olmo3-7b,0,B,B,1.0,2.1457672119140625e-06,1.0,5.662441253662109e-06,7.569789886474609e-06
elementary_mathematics_62,elementary_mathematics,olmo3-7b,0,C,C,0.99951171875,4.887580871582031e-06,8.952617645263672e-05,0.99951171875,0.00028014183044433594
elementary_mathematics_63,elementary_mathematics,olmo3-7b,0,C,A,0.00098419189453125,0.99853515625,3.999471664428711e-05,0.00098419189453125,0.00030493736267089844
elementary_mathematics_64,elementary_mathematics,olmo3-7b,0,D,A,0.273193359375,0.6455078125,0.03997802734375,0.041259765625,0.273193359375
elementary_mathematics_65,elementary_mathematics,olmo3-7b,0,C,B,0.01540374755859375,3.36766242980957e-05,0.6552734375,0.01540374755859375,0.329345703125
elementary_mathematics_66,elementary_mathematics,olmo3-7b,0,D,C,0.0083465576171875,0.0041961669921875,0.007366180419921875,0.97998046875,0.0083465576171875
elementary_mathematics_67,elementary_mathematics,olmo3-7b,0,A,A,0.74072265625,0.74072265625,0.0589599609375,0.01274871826171875,0.1873779296875
elementary_mathematics_68,elementary_mathematics,olmo3-7b,0,C,C,0.50341796875,0.006336212158203125,0.1851806640625,0.50341796875,0.30517578125
elementary_mathematics_69,elementary_mathematics,olmo3-7b,0,D,C,0.01384735107421875,3.796815872192383e-05,4.172325134277344e-07,0.986328125,0.01384735107421875
elementary_mathematics_70,elementary_mathematics,olmo3-7b,0,C,C,0.52099609375,0.0011129379272460938,0.185791015625,0.52099609375,0.292236328125
elementary_mathematics_71,elementary_mathematics,olmo3-7b,0,A,A,0.9462890625,0.9462890625,0.00473785400390625,0.04156494140625,0.00745391845703125
elementary_mathematics_72,elementary_mathematics,olmo3-7b,0,B,A,0.11083984375,0.8857421875,0.11083984375,0.0031948089599609375,0.0002663135528564453
elementary_mathematics_73,elementary_mathematics,olmo3-7b,0,C,C,0.9052734375,0.0216217041015625,0.000980377197265625,0.9052734375,0.072021484375
elementary_mathematics_74,elementary_mathematics,olmo3-7b,0,B,B,0.73388671875,0.2457275390625,0.73388671875,0.015960693359375,0.004642486572265625
elementary_mathematics_75,elementary_mathematics,olmo3-7b,0,D,B,0.057403564453125,0.0005125999450683594,0.94140625,0.0008063316345214844,0.057403564453125
elementary_mathematics_76,elementary_mathematics,olmo3-7b,0,A,A,0.671875,0.671875,0.302978515625,0.021942138671875,0.0032100677490234375
elementary_mathematics_77,elementary_mathematics,olmo3-7b,0,D,D,0.998046875,0.0016736984252929688,2.276897430419922e-05,0.00031685829162597656,0.998046875
elementary_mathematics_78,elementary_mathematics,olmo3-7b,0,D,D,0.544921875,0.07147216796875,0.014984130859375,0.36865234375,0.544921875
elementary_mathematics_79,elementary_mathematics,olmo3-7b,0,A,A,0.86181640625,0.86181640625,0.08270263671875,0.01248931884765625,0.04290771484375
elementary_mathematics_80,elementary_mathematics,olmo3-7b,0,B,B,0.8291015625,0.018890380859375,0.8291015625,0.10540771484375,0.0467529296875
elementary_mathematics_81,elementary_mathematics,olmo3-7b,0,A,A,0.99951171875,0.99951171875,3.5881996154785156e-05,0.0004074573516845703,0.00026726722717285156
elementary_mathematics_82,elementary_mathematics,olmo3-7b,0,D,D,0.99951171875,7.271766662597656e-06,1.0848045349121094e-05,0.0003981590270996094,0.99951171875
elementary_mathematics_83,elementary_mathematics,olmo3-7b,0,C,C,0.8779296875,0.1048583984375,0.0017766952514648438,0.8779296875,0.01534271240234375
elementary_mathematics_84,elementary_mathematics,olmo3-7b,0,B,B,1.0,5.960464477539062e-07,1.0,4.57763671875e-05,8.094310760498047e-05
elementary_mathematics_85,elementary_mathematics,olmo3-7b,0,D,D,0.99609375,3.081560134887695e-05,0.0009975433349609375,0.00312042236328125,0.99609375
elementary_mathematics_86,elementary_mathematics,olmo3-7b,0,A,C,0.04052734375,0.04052734375,0.1995849609375,0.7529296875,0.00682830810546875
elementary_mathematics_87,elementary_mathematics,olmo3-7b,0,C,B,5.8710575103759766e-05,9.310245513916016e-05,0.99951171875,5.8710575103759766e-05,0.0005612373352050781
elementary_mathematics_88,elementary_mathematics,olmo3-7b,0,B,A,0.30615234375,0.6796875,0.30615234375,0.0111541748046875,0.0030975341796875
elementary_mathematics_89,elementary_mathematics,olmo3-7b,0,B,C,0.005863189697265625,0.09765625,0.005863189697265625,0.83056640625,0.0660400390625
elementary_mathematics_90,elementary_mathematics,olmo3-7b,0,C,C,0.8349609375,0.161865234375,0.0004546642303466797,0.8349609375,0.0027408599853515625
elementary_mathematics_91,elementary_mathematics,olmo3-7b,0,A,C,0.4375,0.4375,0.005252838134765625,0.52783203125,0.0297698974609375
elementary_mathematics_92,elementary_mathematics,olmo3-7b,0,B,B,0.52978515625,0.40625,0.52978515625,0.062286376953125,0.00168609619140625
elementary_mathematics_93,elementary_mathematics,olmo3-7b,0,A,A,0.99365234375,0.99365234375,0.0005083084106445312,0.0016536712646484375,0.00418853759765625
elementary_mathematics_94,elementary_mathematics,olmo3-7b,0,C,C,1.0,9.417533874511719e-06,1.1920928955078125e-07,1.0,4.351139068603516e-06
elementary_mathematics_95,elementary_mathematics,olmo3-7b,0,D,C,0.017913818359375,0.051055908203125,0.192626953125,0.73828125,0.017913818359375
elementary_mathematics_96,elementary_mathematics,olmo3-7b,0,C,C,0.84619140625,0.0002543926239013672,0.01116180419921875,0.84619140625,0.1424560546875
elementary_mathematics_97,elementary_mathematics,olmo3-7b,0,A,A,1.0,1.0,5.263090133666992e-05,6.920099258422852e-05,3.534555435180664e-05
elementary_mathematics_98,elementary_mathematics,olmo3-7b,0,A,A,0.61865234375,0.61865234375,5.0067901611328125e-05,0.381103515625,7.635354995727539e-05
elementary_mathematics_99,elementary_mathematics,olmo3-7b,0,C,D,0.062103271484375,0.003910064697265625,0.035400390625,0.062103271484375,0.8984375
elementary_mathematics_100,elementary_mathematics,olmo3-7b,0,A,B,0.275634765625,0.275634765625,0.70361328125,0.017608642578125,0.0031585693359375
elementary_mathematics_101,elementary_mathematics,olmo3-7b,0,A,C,0.058990478515625,0.058990478515625,0.08990478515625,0.6748046875,0.176025390625
elementary_mathematics_102,elementary_mathematics,olmo3-7b,0,B,B,0.9384765625,0.05816650390625,0.9384765625,0.0003457069396972656,0.002895355224609375
elementary_mathematics_103,elementary_mathematics,olmo3-7b,0,C,C,1.0,5.960464477539063e-08,0.0,1.0,1.430511474609375e-06
elementary_mathematics_104,elementary_mathematics,olmo3-7b,0,A,A,0.61474609375,0.61474609375,0.35009765625,0.01514434814453125,0.0200653076171875
elementary_mathematics_105,elementary_mathematics,olmo3-7b,0,D,B,0.318115234375,0.18994140625,0.4775390625,0.01464080810546875,0.318115234375
elementary_mathematics_106,elementary_mathematics,olmo3-7b,0,C,C,0.9970703125,0.00279998779296875,8.52346420288086e-05,0.9970703125,0.00016045570373535156
elementary_mathematics_107,elementary_mathematics,olmo3-7b,0,C,C,1.0,6.139278411865234e-06,5.960464477539063e-08,1.0,1.7881393432617188e-07
elementary_mathematics_108,elementary_mathematics,olmo3-7b,0,A,C,0.0177764892578125,0.0177764892578125,0.10076904296875,0.607421875,0.27392578125
elementary_mathematics_109,elementary_mathematics,olmo3-7b,0,B,B,0.99853515625,0.0008287429809570312,0.99853515625,0.00013744831085205078,0.0005970001220703125
